"TreeTopology","Netname","netType"
"(((l9:0.001961083256,l10:0.001961083256)i5:0.6900727845,(((l5:0.1747579653,l6:0.1747579653)i8:0.09344623384,(l4:0.260889449,l7:0.26088944901)i9:0.007314750167)i7:0.2392637108,(l3:0.4169936414,l8:0.41699364140999995)i11:0.09047426853)i6:0.1845659578)i4:0.1389028965,(l1:0.657619304,l2:0.657619304)i13:0.1733174602)i3;","BLN_57.nwk.txt","LN"
"(t33:1.585072618,((((l5:0.2613272387,l6:0.2613272387)i12:0.3394065703,t23:0.2511817071)i11:0.3420106646,((l7:0.09201297524,l8:0.09201297524)i14:0.2903053077,(l9:0.07414866829,l10:0.07414866829)i15:0.3081696147)i13:0.5604261907)i10:0.4593289508,(l3:0.529594013,((l11:0.06692854231,l12:0.06692854231)i9:0.3104543265,l4:0.3773828688)i8:0.1522111442)i6:0.8724794114000001)i4:0.515551107)i3;","LNF_46.nwk.txt","LN"
"((((l2:0.6222677921,l10:0.62226779211)i6:0.1882482356,((l3:0.1609017047,l4:0.1609017047)i11:0.1886085519,l8:0.34951025669)i9:0.4610057711)i5:0.03729769168,(l1:0.6414868886,l9:0.64148688861)i12:0.2063268308)i4:0.2868397386,((l5:0.07426917288,l6:0.07426917288)i16:0.3494364081,l7:0.42370558099)i15:0.710947877)i3;","BLN_31.nwk.txt","LN"
"((l2:1.179665487,((l3:0.8519235772,(l4:0.8379498873,t19:0.83794988726)i7:0.01397368997)i6:0.2434105228,((l7:0.0635075844,l8:0.0635075844)i10:0.5680647674,l5:0.6315723518)i9:0.4637617482)i5:0.08433138663)i4:0.521514848,(l6:0.1846302095,(l9:0.05203607139,l10:0.05203607139)i15:0.1325941381)i14:1.5165501251)i3;","BLN_8.nwk.txt","LN"
"(t9:0.01632832904,(((l7:0.17635053,l8:0.17635053)i6:1.79236602,((l4:0.9158175084,(t26:0.3075329042,(l11:0.1109435485,l12:0.1109435485)i12:0.1965893557)i11:0.6082846042200001)i8:0.4448877308,t12:0.1973506462)i7:0.6080113107)i5:0.253238863,(((l6:0.2496954108,l10:0.2496954109)i18:0.05015592016,l9:0.299851331)i16:0.01358379777,l5:0.3134351287)i15:1.90852028378)i4:0.8273463485)i3;","BLNF_9.nwk.txt","LN"
"(((l5:0.2832091248,l6:0.28320912486)i5:0.4986413841,((l9:0.01438976617,l10:0.01438976617)i9:0.7381766747,l11:0.752566440891)i7:0.02928406803)i4:0.03492482457,((l3:0.2849724223,l4:0.2849724223)i13:0.2996104824,(l7:0.1426263547,(l8:0.09006509268,l12:0.09006509268099999)i16:0.05256126197)i15:0.4419565501)i12:0.2321924288)i3;","BLN_93.nwk.txt","LN"
"(((((l7:0.114881384,l8:0.114881384)i9:0.30643404229,t32:0.4213154264)i6:0.322441449,(l5:0.5045838827,(l6:0.2422278013,(l10:0.07638690138,t38:0.07638690138)i13:0.1658408999)i12:0.26235608147)i10:0.2391729927)i5:0.944149567,l9:1.68790644282)i4:0.08043745533,(l3:0.8906582462,l4:0.8906582462)i17:0.8776856515)i3;","LN_63.nwk.txt","LN"
"((((l2:0.1823968891,l3:0.1823968891)i7:0.1606556168,l4:0.34305250600000003)i6:0.08266490659,l7:0.4257174126)i4:0.4370295,(((l5:0.21429380418,l6:0.21429380418)i11:0.04275900207,(l10:0.06241404472,l11:0.06241404472)i14:0.1946387615)i10:0.03440074529,(l8:0.07399552459,l9:0.07399552459)i17:0.21745802691)i9:0.571293361)i3;","BLN_35.nwk.txt","LN"
"((t21:1.273829668,l6:2.168220645)i4:0.07256135626,(((((l9:0.3281048244,(((l13:0.05690283113,l14:0.05690283113)i13:0.1239896719,l10:0.1808925031)i12:0.1149907826,((l12:0.1456426554,t11:0.1456426554)i15:0.0210274428,l11:0.1666700982)i14:0.1292131875)i11:0.03222153864)i10:0.5280434281,t12:0.2145185336)i9:0.04179412711,t19:0.23172984176)i7:0.05112981645,t18:0.6235380537)i6:0.5839674242,(l7:0.3431510844,l8:0.3431510844)i17:1.1898885357)i5:0.7077423815)i3;","BLNF_17.nwk.txt","LN"
"(((((((l9:0.01307422227,l10:0.01307422227)i15:0.01350193452,l8:0.02657615678)i14:0.2652880917,(l7:0.04733564703,l12:0.047335647027)i12:0.24452860139)i10:0.05491784105,l11:0.346782089537)i7:0.08402528478,l3:0.4308073743)i6:0.4820898608,(l4:0.1042203461,l5:0.1042203461)i17:0.808676889)i5:0.7613814539,l6:1.6742786885099998)i3;","BLN_67.nwk.txt","LN"
"(((l2:0.3800386457,t23:0.3800386457)i16:0.1235926899,(l3:0.2966495036,l4:0.2966495036)i15:0.20698183198)i13:2.4180484234,(((l5:0.1737746136,l6:0.1737746136)i9:0.2835292023,(l7:0.06284926566,l8:0.06284926566)i11:0.3944545503)i8:0.4961678713,(l9:0.04456444227,l10:0.04456444227)i7:0.908907245)i5:1.9682080713999999)i3;","BLN_2.nwk.txt","LN"
"(((l6:0.6805432426,((l11:0.04066046901,l12:0.04066046901)i7:0.09910500929,l10:0.1397654783)i6:0.5407777643)i5:0.5234316999,((l13:0.001758364824,l14:0.001758364824)i10:0.8821004261,l5:0.8838587909)i9:0.32011615168)i4:0.1823749888,(l7:1.341847776,(l8:0.188914845,l9:0.188914845)i13:1.152932931)i11:0.04450215522)i3;","BLN_3.nwk.txt","LN"
"(((l6:0.220035619,l7:0.220035619)i5:1.246831352,((t15:0.1148047542,l4:1.112476354)i7:0.1566683106,((t3:0.4654194451,t26:0.114856077)i9:0.6249130041,(l8:0.2180793482,l9:0.21807934821)i11:0.8722531009)i8:0.1788122158)i6:0.1977223059)i4:0.05008346693,((l5:0.2259110261,(l10:0.006519865854,l11:0.006519865854000001)i16:0.21939116025)i14:0.6093761275,l12:0.8352871535999999)i13:0.6816632841)i3;","BLNF_94.nwk.txt","LN"
"((l3:1.9602086006000001,l6:1.9602086006)i4:0.2766476714,(l4:1.40307431,((l5:0.4481043669,(l7:0.2183428329,(l9:0.1360187121,l10:0.1360187121)i17:0.08232412077)i16:0.229761534)i14:0.4577777798,(l8:0.1864447621,(l11:0.01615228652,l12:0.01615228652)i13:0.1702924755)i12:0.7194373846900001)i10:0.4971921629)i8:0.8337819629)i3;","LN_93.nwk.txt","LN"
"(((l2:0.870253873,(l3:0.5184568291,l4:0.518456829)i9:0.35179704394)i7:0.2740602857,l7:1.1443141586999999)i4:0.2405805473,(((l5:0.1515157742,l6:0.15151577415)i13:0.2595348689,(l8:0.01884739549,(l9:0.01611187735,l10:0.01611187735)i16:0.002735518137)i15:0.3922032476)i12:0.6929401075,t3:1.1039907506)i11:0.2809039554)i3;","BLN_64.nwk.txt","LN"
"((l3:1.36598398,((((l10:0.02754828289,l11:0.02754828289)i15:0.202155991,l6:0.2297042739)i14:0.03911856889,l5:0.2688228428)i13:0.3581731809,(l4:0.4363748733,((l8:0.1213573299,l9:0.1213573299)i12:0.0540817713,l7:0.1754391012)i11:0.2609357721)i10:0.1906211504)i8:0.73898795638)i6:0.22571379464,l2:1.5916977749399999)i3;","LN_53.nwk.txt","LN"
"((l3:1.166521685,((((l7:0.03908807939,l8:0.03908807939)i8:0.3969548186,l5:0.436042898)i7:0.2069095272,(l10:0.005879421521,l11:0.005879421521)i9:0.6370730037)i6:0.05023733144,l4:0.6931897566)i5:0.4733319285)i4:0.05925430266,((t23:0.03012550127,l9:0.03012550127)i12:0.21530157478,l6:0.24542707598)i10:0.9803489118)i3;","LN_19.nwk.txt","LN"
"(((l6:0.2520277189,l7:0.2520277189)i7:0.5158936781,(((l13:0.009176121839,l14:0.009176121839)i10:0.03086567722,l12:0.04004179906)i9:0.3540404683,l5:0.3940822674)i8:0.3738391296)i6:0.6495612562,((l10:0.07268061446,l11:0.07268061446)i15:0.41223479623000003,(l8:0.1112904391,l9:0.1112904391)i13:0.37362497158)i11:0.9325672425)i5;","BLN_69.nwk.txt","LN"
"((((l9:5.640887703e-5,l10:5.640887703e-5)i8:0.3452788489,l4:0.3453352578)i7:0.5697626569,l1:0.91509791465)i5:0.3555735438,(l2:0.798094199,(((l7:0.1117892689,l8:0.1117892689)i14:0.5770675497,l3:0.6888568186)i13:0.008231662454,(l5:0.2306993158,l6:0.2306993158)i15:0.4663891653)i12:0.1010057179)i11:0.47257725937)i3;","BLN_90.nwk.txt","LN"
"(t1:0.4160977425,((((l3:0.3042380725,(l10:0.01502282802,l11:0.01502282802)i10:0.2892152445)i8:0.1542644248,l7:0.45850249730000003)i6:0.5701284872,(((l5:0.150343169,l6:0.150343169)i14:0.1486398703,(l4:0.1574012757,l8:0.15740127566)i15:0.1415817636)i13:0.1285909716,l9:0.42757401086)i11:0.6010569737)i5:0.08504631707,l2:1.113677302)i4:1.912405089)i3;","BLNF_59.nwk.txt","LN"
"((((l2:0.6222677921,l10:0.62226779211)i6:0.1882482356,((l3:0.1609017047,l4:0.1609017047)i11:0.1886085519,l8:0.34951025669)i9:0.4610057711)i5:0.03729769168,(l1:0.6414868886,l9:0.64148688861)i12:0.2063268308)i4:0.2868397386,((l5:0.07426917288,l6:0.07426917288)i16:0.3494364081,l7:0.42370558099)i15:0.710947877)i3;","BLNF_31.nwk.txt","LN"
"((l3:0.6658990799,(l8:0.5549063832,(l9:0.1052266615,(l10:0.03403142276,l11:0.03403142276)i8:0.07119523878)i7:0.44967972168)i5:0.1109926967)i4:1.768200421,(l2:1.45050394,((l6:0.2181280029,l7:0.2181280029)i15:0.9356735117,(l4:0.4491115531,l5:0.4491115531)i14:0.7046899615)i12:0.2967024258)i10:0.9835955606)i3;","LN_21.nwk.txt","LN"
"((((l5:0.5683100599,l6:0.5683100599)i12:0.5269965233,l4:1.09530658291)i10:0.07732029354,(t19:0.3654068143,(l7:0.3601766865,l11:0.36017668657)i14:0.005230127778)i13:0.8072200625)i9:0.3768195274,(l8:0.3519244758,(l9:0.1607329377,(l10:0.1592878126,l12:0.15928781267)i7:0.001445125102)i6:0.1911915381)i5:1.1975219284)i3;","BLN_13.nwk.txt","LN"
"(((((l5:0.2073624067,(l10:0.024246587,l11:0.024246587)i11:0.1831158197)i9:0.02312008896,l6:0.23048249566)i8:0.3115229002,(((l9:0.04821199024,l8:0.04821199024)i16:0.0632992995,l7:0.1115112897)i15:0.162154642,t4:0.2736659317)i14:0.2683394641)i7:0.1388106219,l4:0.6808160178)i4:0.07468103238,l3:0.7554970501)i3;","LN_68.nwk.txt","LN"
"((((l2:0.1823968891,l3:0.1823968891)i7:0.1606556168,l4:0.34305250600000003)i6:0.08266490659,l7:0.4257174126)i4:0.4370295,(((l5:0.21429380418,l6:0.21429380418)i11:0.04275900207,(l10:0.06241404472,l11:0.06241404472)i14:0.1946387615)i10:0.03440074529,(l8:0.07399552459,l9:0.07399552459)i17:0.21745802691)i9:0.571293361)i3;","BLN_35.nwk.txt","LN"
"(((t39:0.149754467,(((l13:0.02677770769,t8:0.02677770769)i10:0.6728511517,((((l11:0.03311755743,l12:0.03311755743)i14:0.04116501387,l10:0.0742825713)i13:0.4176753091,l5:0.4919578804)i12:0.05089896278,(l8:0.18092306848,l9:0.18092306848)i15:0.3619337747)i11:0.1567720162)i9:0.1232648504,(l6:0.4894586119,l7:0.4894586119)i18:0.3334350979)i8:0.6946891375)i7:1.190782831,t14:0.6988319566)i6:1.4487822815,t37:2.3569036775)i3;","BLNF_30.nwk.txt","LN"
"((((l9:5.640887703e-5,l10:5.640887703e-5)i8:0.3452788489,l4:0.3453352578)i7:0.5697626569,l1:0.91509791465)i5:0.3555735438,(l2:0.798094199,(((l7:0.1117892689,l8:0.1117892689)i14:0.5770675497,l3:0.6888568186)i13:0.008231662454,(l5:0.2306993158,l6:0.2306993158)i15:0.4663891653)i12:0.1010057179)i11:0.47257725937)i3;","BLNF_90.nwk.txt","LN"
"(((((l5:0.417141269,(l10:0.003567867138,l11:0.003567867138)i10:0.41357340183)i8:0.3585192474,l4:0.7756605164)i7:0.08248259784,l3:0.8581431142)i6:0.8740198776,l2:1.7321629917999999)i4:0.5906506578,((l6:0.242405289,l9:0.242405288968)i13:0.3163135651,(l7:0.01478652901,l8:0.01478652901)i15:0.5439323251)i12:1.7640947959)i3;","BLN_76.nwk.txt","LN"
"((((l2:0.1823968891,l3:0.1823968891)i7:0.1606556168,l4:0.34305250600000003)i6:0.08266490659,l7:0.4257174126)i4:0.4370295,(((l5:0.21429380418,l6:0.21429380418)i11:0.04275900207,(l10:0.06241404472,l11:0.06241404472)i14:0.1946387615)i10:0.03440074529,(l8:0.07399552459,l9:0.07399552459)i17:0.21745802691)i9:0.571293361)i3;","BLN_35.nwk.txt","LN"
"(((((l4:0.08253116731,l5:0.08253116731)i7:0.2684578009,(l6:0.06930139425,l7:0.06930139425)i8:0.281687574)i6:0.1988458252,t4:0.03057734841)i5:0.1301444213,(((l3:0.09185566879,l8:0.09185566878)i11:0.04418479019,l9:0.13604045896)i10:0.06819910916,l10:0.20423956816900002)i9:0.4757396465)i4:0.1168187808,(l2:0.3195592806,l11:0.31955928056899996)i15:0.4772387149)i3;","LNF_29.nwk.txt","LN"
"((((l6:0.2055025958,l10:0.20550259577000002)i6:0.6193124686,l3:0.8248150644)i5:0.610867846,(l4:0.77457011917,(((l9:0.02703480718,l11:0.027034807180000002)i13:0.0005234602246,t2:0.0275582674)i12:0.5840480833,((l7:0.08007314799,l8:0.08007314799)i17:0.46278256669999995,l5:0.5428557146999999)i15:0.06875063599)i11:0.16296376843)i8:0.6611127912)i4:0.03786964523,t10:0.190836634)i3;","BLNF_6.nwk.txt","LN"
"(((l5:0.2727271915,((l9:0.001955846688,l10:0.001955846688)i14:0.02277387835,l8:0.02472972504)i13:0.2479974664)i11:1.155660974,l1:1.428388166)i9:0.9936652761,(((l3:0.4035120409,l4:0.4035120409)i7:0.07473464375,l2:0.4782466847)i6:0.1057819255,(l6:0.1929869415,l7:0.1929869415)i8:0.3910416687)i5:1.8380248319999999)i3;","LN_37.nwk.txt","LN"
"((((((l13:0.1938448662,l12:0.1938448662)i13:0.00962951557,l11:0.2034743817)i12:0.4475179857,l6:0.6509923674)i11:0.1718398793,(((l9:0.3246555732,l10:0.3246555732)i9:0.1334138622,l8:0.4580694354)i8:0.2693064078,t16:0.17290212551)i7:0.09545640362)i5:0.7000260548,((l5:0.8641374635,(l7:0.5636535735,t22:0.2857196769)i18:0.300483890036)i16:0.2586318086,l4:1.122769272)i15:0.4000890295)i4:0.05151828048,t14:0.3145322454)i3;","LNF_57.nwk.txt","LN"
"(t31:0.1676767131,(((t19:0.6483016727,(l10:0.1243053663,l11:0.1243053663)i8:2.268729071)i6:0.1910303218,((l7:0.3066389466,l8:0.3066389466)i10:0.2927914481,l6:0.5994303947)i9:1.984634364)i5:0.09539315249,((((l9:0.2494523387,(l12:0.01938670987,l13:0.01938670987)i16:0.2300656288)i15:0.7458574114,l5:0.9953097501)i13:0.2707030386,l4:1.266012789)i12:0.5340928919,t37:0.1534389453)i11:0.879352231)i4:0.7333425974)i3;","LNF_14.nwk.txt","LN"
"(((((l3:0.09185566879,l8:0.09185566878)i7:0.04418479019,l9:0.13604045896)i6:0.06819910916,l10:0.20423956816900002)i5:0.4757396465,((l4:0.08253116731,l5:0.08253116731)i12:0.2684578009,(l6:0.06930139425,l7:0.06930139425)i13:0.281687574)i11:0.3289902464)i4:0.1168187808,(l2:0.3195592806,l11:0.31955928056899996)i14:0.4772387149)i3;","LN_29.nwk.txt","LN"
"((l3:0.5821433786,(((((l10:0.004719389862,l11:0.004719389862)i16:0.04294734739,t11:0.04766673725)i15:0.2159747851,l6:0.2636415223934)i13:0.04710839249,l5:0.3107499149)i12:0.008505975677,l4:0.3192558906)i11:0.262887488)i9:0.9714631091,((l9:0.02934386333,l8:0.02934386333)i7:0.06590489307,l7:0.0952487564)i6:1.4583577313)i4;","LN_7.nwk.txt","LN"
"((t25:0.09234263965,(l7:0.1169372291,(l8:0.04951427368,l9:0.04951427368)i6:0.06742295544)i5:0.1195915636)i4:0.7244951222,(((l3:0.6145696163,(l10:0.009358771013,l11:0.009358771013)i13:0.605210845234)i9:0.05982020745,(l5:0.4502919712,l6:0.45029197115999997)i14:0.2240978525)i8:0.1333516023,(t19:0.7784133141,l4:0.7784133141)i16:0.02932811188)i7:0.1532824889)i3;","BLNF_1.nwk.txt","LN"
"((((l5:0.217627069,l6:0.217627069)i13:0.7561027446999999,(l4:0.5004832921,(l10:0.02148459063,l11:0.02148459063)i11:0.47899870152)i7:0.4732465216)i5:1.256318344,((l2:0.313572984,l3:0.313572984)i15:0.783598522,((l8:0.08638473754,l9:0.08638473754)i18:0.1029183593,l7:0.1893030969)i16:0.9078684092)i14:1.132876651)i4:0.1695105834,t16:1.675160251)i3;","LNF_32.nwk.txt","LN"
"((l2:0.7454708648,(l3:0.7214779098,t26:0.270406946)i5:0.02399295501)i4:0.2158439448,(((l10:0.0005579620429,l11:0.0005579620429)i8:0.4738900878,(l6:0.06171905104,l7:0.06171905104)i10:0.4127289988)i7:0.4008930712,((l9:0.002709062982,l8:0.002709062982)i15:0.7224778566,(l4:0.3805243863,l5:0.3805243863)i13:0.3446625332)i11:0.1501542014)i6:0.08597368859)i3;","LNF_58.nwk.txt","LN"
"((((l4:1.40307431,((l5:0.4481043669,(l7:0.2183428329,(l9:0.1360187121,l10:0.1360187121)i15:0.08232412077)i14:0.229761534)i12:0.4577777798,(l8:0.1864447621,(l11:0.01615228652,l12:0.01615228652)i11:0.1702924755)i10:0.7194373846900001)i8:0.4971921629)i6:0.1661635765,t28:0.02305853518)i5:0.09379094008,t22:0.2684516376)i4:0.5738274463,(l3:1.9602086006000001,l6:1.9602086006)i16:0.2766476714)i3;","LNF_93.nwk.txt","LN"
"(((((l1:0.2604415602,l5:0.2604415602)i9:0.02646674309,l7:0.2869083033)i7:0.00581353872,(l2:0.235167762,l3:0.235167762)i11:0.05755407998)i6:0.1127118312,l6:0.4054336733)i4:0.06851443634,((l4:0.2254104447,l8:0.22541044469000002)i13:0.01010194082,(l9:0.0008873239336,l10:0.0008873239336)i17:0.23462506154999999)i12:0.2384357241)i3;","BLNF_87.nwk.txt","LN"
"(((l3:0.5821433786,(((((l10:0.004719389862,l11:0.004719389862)i16:0.04294734739,t11:0.04766673725)i15:0.2159747851,l6:0.2636415223934)i13:0.04710839249,l5:0.3107499149)i12:0.008505975677,l4:0.3192558906)i11:0.262887488)i9:0.9714631091,((l9:0.02934386333,l8:0.02934386333)i7:0.06590489307,l7:0.0952487564)i6:1.4583577313)i4:0.3922158122,t34:0.17147553156)i3;","LNF_7.nwk.txt","LN"
"((l2:0.5620677925,(l8:0.05016185612,l9:0.05016185612)i15:0.5119059364)i13:0.4867058211,(((l10:0.009184811,l11:0.009184811)i7:0.7534267384,(l4:0.3748986678,l5:0.37489866781000003)i8:0.3877128815)i6:0.01432582717,((l6:0.1821025475,l7:0.1821025475)i12:0.2705052776,l3:0.4526078251)i10:0.3243295514)i5:0.27183623701500004)i3;","LN_15.nwk.txt","LN"
"((l3:2.0950434916000003,l4:2.0950434924)i4:0.6672377267,((t33:0.1701070999,l5:0.1701070999)i15:1.33695124,(((l6:0.1195857268,l7:0.1195857268)i11:0.3510263166,(l8:0.06386440634,l9:0.06386440634)i12:0.4067476371)i10:0.3816285352,(l10:0.001186900124,l11:0.001186900124)i14:0.8510536785)i9:0.6548177612)i7:1.255222879)i3;","BLN_77.nwk.txt","LN"
"((((l6:0.2055025958,l10:0.20550259577000002)i6:0.6193124686,l3:0.8248150644)i5:0.610867846,(l4:0.77457011917,(((l9:0.02703480718,l11:0.027034807180000002)i13:0.0005234602246,t2:0.0275582674)i12:0.5840480833,((l7:0.08007314799,l8:0.08007314799)i17:0.46278256669999995,l5:0.5428557146999999)i15:0.06875063599)i11:0.16296376843)i8:0.6611127912)i4:0.03786964523,t10:0.190836634)i3;","BLNF_6.nwk.txt","LN"
"((((l11:0.04902379148,l12:0.04902379148)i7:0.1301019079,(l9:0.05246835216,l10:0.05246835216)i8:0.1266573472)i6:0.2678279018,l5:0.4469536012)i5:1.8450710097,(((l6:0.2164824706,l7:0.2164824706)i12:0.1606875569,(t33:0.05734018299,l8:0.08413815921)i13:0.2930318684)i11:1.179456004,((t18:0.3466495283,l4:1.3732826442000001)i16:0.05350545145,l3:1.426788096)i15:0.1298379364)i10:0.7353985793)i3;","LNF_35.nwk.txt","LN"
"(((l6:0.6478045965,(l13:0.05434736098,l12:0.05434736098)i8:0.5934572355)i7:0.1928481305,l8:0.8406527269499999)i4:2.176605949,((l11:0.2731876455,(l14:0.01590902716,l15:0.01590902716)i12:0.2572786183)i11:0.5781124477,((l9:0.4021872338,l10:0.4021872338)i15:0.1510724,l7:0.5532596337)i13:0.2980404595)i10:2.165958583)i3;","LN_42.nwk.txt","LN"
"(((((l6:0.4830370939,l7:0.48303709400000006)i9:0.1244558442,l4:0.6074929382)i7:0.2251931467,((l5:0.4994926446,(l8:0.49633928380000003,(l9:0.05112148342,l10:0.05112148342)i17:0.44521780032)i13:0.003153360807)i12:0.2250544859,l3:0.7245471305)i11:0.1081389543)i6:0.1227382516,l2:0.9554243364)i5:1.3871137,t5:2.3425380365999997)i3;","LNF_10.nwk.txt","LN"
"(((l7:0.3431510844,l8:0.3431510844)i6:1.1898885357,(l9:0.3281048244,(((l13:0.05690283113,l14:0.05690283113)i11:0.1239896719,l10:0.1808925031)i10:0.1149907826,((l12:0.1456426554,t11:0.1456426554)i13:0.0210274428,l11:0.1666700982)i12:0.1292131875)i9:0.03222153864)i8:1.2049347957999998)i4:0.7077423815,l6:2.240782002)i3;","BLN_17.nwk.txt","LN"
"((t19:0.03960776916,((((((l7:0.1637119458,l12:0.16371194584999998)i11:0.04037225975,l6:0.2040842056)i10:0.4073719949,(l5:0.2808439409,l11:0.28084394095)i14:0.3306122596)i8:0.09474988539,(l3:0.3003680893,l4:0.3003680893)i17:0.4058379966)i7:0.7218944097,(l8:0.1474107444,l9:0.1474107444)i18:1.280689751)i6:0.3202827679,l10:1.7483832638)i5:0.1192034769)i4:2.587030911,t27:0.455489787)i3;","BLNF_79.nwk.txt","LN"
"((t35:0.05587552163,((((l8:0.0856780572,l9:0.0856780572)i11:0.1361304191,(l10:0.03860317223,l11:0.03860317223)i12:0.183205304)i10:0.4974600575,t10:0.6251163479)i7:0.8587271471,l4:1.577995681)i6:0.4784994945)i4:0.001911627241,(((l6:0.3066775811,t8:0.02842601459)i16:0.1102588612,(l12:0.001243622726,l13:0.001243622726)i17:0.4156928196)i15:0.3083812774,(l5:0.3316504684,l7:0.3316504684)i19:0.3936672513)i14:1.3330890831)i3;","BLNF_54.nwk.txt","LN"
"(((((l6:0.3778400041,l9:0.3778400041)i9:0.173645511,t4:0.25357595612)i7:1.047005418,l10:1.5984909331)i5:0.1982284814,(l3:1.677676015,(l4:0.4423071732,(l5:0.4265657958,(l7:0.3308631265,(l8:0.1662466645,(l11:0.01759633625,l12:0.01759633625)i17:0.1486503282)i16:0.164616462)i15:0.09570266932)i13:0.01574137743)i12:1.235368842)i11:0.1190433995)i4:0.2247510891,t37:0.6383157151)i3;","LNF_61.nwk.txt","LN"
"(((((l9:0.3040882251,t39:0.30408822508)i8:0.2170783984,l15:0.52116662348)i6:0.0583755428,(l13:0.07770638307,l14:0.07770638307)i10:0.5018357832)i5:0.3419369197,(t35:0.5205841965,l10:0.5205841965)i11:0.4008948895)i4:0.025632934,((l11:0.09544894229,l12:0.09544894229)i15:0.4540627014,l8:0.5495116437)i14:0.3976003763)i3;","LN_69.nwk.txt","LN"
"(((l4:0.22076626,l6:0.22076626)i14:1.2191004109,((((l3:0.3410733225,l5:0.3410733224)i9:0.09482194469,(l8:0.06708599567,l9:0.06708599567)i11:0.3688092715)i8:0.00155315729,(l10:0.02555212017,l11:0.02555212017)i12:0.4118963043)i7:0.5385539818,l2:0.9760024063)i6:0.46386426464999997)i4:0.002045683598,l7:1.4419123541)i3;","BLN_91.nwk.txt","LN"
"((l2:0.9629407945,(l3:0.801874904,(((l9:0.0004129957454,l10:0.0004129957454)i13:0.2638910165,l5:0.26430401224)i11:0.1302872571,(l6:0.1564504704,l8:0.15645047039)i9:0.23814079892)i7:0.40728363472)i5:0.1610658905)i4:0.1808892753,((l4:0.3721916093,l7:0.3721916093)i16:0.5901050407,t29:0.9622966500000001)i14:0.1815334198)i3;","BLNF_18.nwk.txt","LN"
"(t17:1.709389301,((l4:0.1513273879,((l8:0.04092084933,l9:0.04092084933)i7:0.07591764835,l5:0.1168384977)i6:0.03448889021)i5:1.199715337,(((l6:0.08029533786,t11:0.08029533786000001)i11:0.3229075127,l7:0.40320285053)i9:0.09107270337,((l10:0.01570612639,l11:0.01570612639)i14:0.2850164974,l3:0.3007226238)i13:0.1935529302)i8:0.8567671713)i4:0.4519654627)i3;","BLNF_78.nwk.txt","LN"
"(t8:0.02061923737,(((l4:1.265239291,(l9:0.07092730345,(t27:0.03591130227,(l10:0.030026391,l11:0.030026391)i10:0.005884911273)i9:0.03501600117)i8:1.1943119875)i6:0.3110794406,l3:1.576318732)i5:0.231132633,((l6:0.4622902396,(l7:0.09278234553,l8:0.09278234553)i14:0.3695078941)i13:0.1655671647,l5:0.6278574043)i11:1.17959396)i4:0.3653418526)i3;","LNF_12.nwk.txt","LN"
"(((l6:0.1041259337,l7:0.1041259337)i7:1.092572989,(((l10:0.28501334111000004,l11:0.28501334111000004)i11:0.2093467295,(l2:0.1497591788,l3:0.1497591788)i14:0.3446008919)i10:0.28055036029,(l5:0.1244990543,l4:0.1244990543)i16:0.65041137659)i8:0.4217884916)i6:0.4393657476,(l8:0.02213572074,l9:0.02213572074)i5:1.6139289498)i3;","LN_99.nwk.txt","LN"
"((((l2:0.7548405639,(l3:0.7316647213,(l4:0.5586186634,(l5:0.3921997637,(l7:0.1244519161,(l8:0.08178178898,l9:0.08178178898)i13:0.04267012712)i12:0.26774784760000003)i10:0.1664188997)i9:0.1730460578367)i7:0.0231758426)i6:0.02357064363,(l10:0.06622873698,l11:0.06622873698)i15:0.7121824706)i5:0.2315028231,l6:1.0099140307)i4:1.969308902,t16:0.3256682325)i3;","LNF_39.nwk.txt","LN"
"(((l4:0.22076626,l6:0.22076626)i14:1.2191004109,((((l3:0.3410733225,l5:0.3410733224)i9:0.09482194469,(l8:0.06708599567,l9:0.06708599567)i11:0.3688092715)i8:0.00155315729,(l10:0.02555212017,l11:0.02555212017)i12:0.4118963043)i7:0.5385539818,l2:0.9760024063)i6:0.46386426464999997)i4:0.002045683598,(t26:0.2015848136,l7:0.713974077)i17:0.7279382775)i3;","BLNF_91.nwk.txt","LN"
"((l2:0.6467315011,((l6:0.2577656124,l7:0.2577656124)i9:0.1519232414,((l9:0.20306777147900001,l8:0.203067771479)i14:0.1991468562,(l10:0.001445542607,l11:0.001445542607)i13:0.4007690851)i11:0.007474226118)i8:0.2370426473)i7:0.9602727352,(l3:0.3626615947,(l4:0.2740755861,l5:0.2740755861)i6:0.08858600856)i5:1.2443426414999998)i3;","LN_9.nwk.txt","LN"
"(((l2:0.5813659892,l5:0.5813659892)i6:0.1157698322,l1:0.6971358214400001)i4:0.08339543306,((((l9:0.05978376129,l10:0.05978376129)i13:0.08368697553,(l7:0.04980217253,l8:0.04980217253)i12:0.09366856429)i10:0.0535953146,l4:0.1970660514)i9:0.3094869986,(l3:0.2052583864,l6:0.20525838644)i16:0.3012946636)i8:0.2739782045)i3;","LNF_11.nwk.txt","LN"
"(l1:1.098847879,(((l9:0.02900772981,l10:0.02900772981)i6:0.481563389,l2:0.5105711188)i5:0.19560825,((l6:0.2625398078,l7:0.26253980779999997)i8:0.2701923715,((l5:0.3994818381,l8:0.3994818381)i11:0.1167651201,(l3:0.4199214364,l4:0.4199214364)i13:0.09632552184)i10:0.01648522111)i7:0.1734471895)i4:0.3926685104)i3;","BLN_95.nwk.txt","LN"
